data,escrv,material,grp.merc.,qtd.faturd
19.05.2019,121  ,198353  ,126002013,        1 
19.05.2019,121  ,176999  ,105001011,        2 
19.05.2019,121  ,176999  ,105001011,        1 
19.05.2019,121  ,177000  ,105001012,        1 
19.05.2019,121  ,186756  ,105001011,        1 
19.05.2019,121  ,186758  ,105001011,        1 
19.05.2019,121  ,186759  ,105001011,        1 
19.05.2019,121  ,197774  ,105001010,        1 
19.05.2019,121  ,196756  ,107001005,        1 
19.05.2019,121  ,196761  ,107001002,        1 
19.05.2019,121  ,187617  ,127001001,        1 
19.05.2019,121  ,187753  ,127001001,        1 
19.05.2019,121  ,192702  ,127001003,        1 
19.05.2019,121  ,193986  ,127001002,        2 
19.05.2019,121  ,193986  ,127001002,        1 
19.05.2019,121  ,193987  ,127001002,        1 
19.05.2019,121  ,193987  ,127001002,        2 
19.05.2019,121  ,197592  ,127001001,        1 
19.05.2019,121  ,198305  ,119001012,        2 
19.05.2019,121  ,192819  ,119001005,        1 
19.05.2019,121  ,177564  ,119001003,        1 
19.05.2019,121  ,177566  ,119001004,        1 
19.05.2019,121  ,197606  ,119001003,        1 
19.05.2019,121  ,187364  ,102001002,        1 
19.05.2019,121  ,190245  ,127001001,        1 
19.05.2019,121  ,191003  ,128001016,        1 
19.05.2019,121  ,197270  ,125002004,        1 
19.05.2019,121  ,191201  ,119001005,        1 
19.05.2019,121  ,198041  ,119001012,        2 
19.05.2019,121  ,191868  ,131001004,        1 
19.05.2019,121  ,198714  ,131002001,        1 
19.05.2019,121  ,134326  ,114001018,        1 
19.05.2019,121  ,176874  ,114001009,        1 
19.05.2019,121  ,181922  ,109004002,        1 
19.05.2019,121  ,186904  ,109003002,        2 
19.05.2019,121  ,186905  ,109003002,        2 
19.05.2019,121  ,187275  ,109003002,        2 
19.05.2019,121  ,196367  ,114001011,        1 
19.05.2019,121  ,182177  ,119001009,        1 
19.05.2019,121  ,184125  ,105001005,        1 
19.05.2019,121  ,184219  ,105001001,        1 
19.05.2019,121  ,188450  ,105001014,        1 
19.05.2019,121  ,193926  ,105001013,        1 
19.05.2019,121  ,186885  ,105001004,        1 
19.05.2019,121  ,185125  ,127001029,        1 
19.05.2019,121  ,192496  ,111001017,        1 
19.05.2019,121  ,195731  ,129004001,        1 
19.05.2019,121  ,195743  ,129001003,        1 
19.05.2019,121  ,195747  ,129001003,        1 
19.05.2019,121  ,188112  ,127001009,        1 
19.05.2019,121  ,193814  ,127001009,        1 
19.05.2019,121  ,192269  ,102001009,        1 
19.05.2019,121  ,162881  ,113002001,        1 
19.05.2019,121  ,166157  ,113001003,        1 
19.05.2019,121  ,166413  ,113002002,        1 
19.05.2019,121  ,184612  ,113002011,        1 
19.05.2019,121  ,188931  ,114001005,        1 
19.05.2019,121  ,186719  ,127001021,        1 
19.05.2019,121  ,195557  ,105001009,        1 
19.05.2019,121  ,190580  ,119001005,        1 
19.05.2019,121  ,171288  ,117008002,        1 
19.05.2019,121  ,181669  ,117008003,        1 
19.05.2019,121  ,181669  ,117008003,        4 
19.05.2019,121  ,192241  ,117001008,        1 
19.05.2019,121  ,193049  ,123001017,        1 
19.05.2019,121  ,193118  ,123001017,        1 
19.05.2019,121  ,198537  ,127001031,        1 
19.05.2019,121  ,182016  ,119001012,        4 
19.05.2019,121  ,196548  ,128001004,        1 
19.05.2019,121  ,190946  ,128001013,        1 
19.05.2019,121  ,193709  ,107001001,        1 
19.05.2019,121  ,198609  ,107001003,        1 
19.05.2019,121  ,191273  ,128001011,        1 
19.05.2019,121  ,191277  ,128001011,        1 
19.05.2019,121  ,191288  ,128001016,        1 
19.05.2019,121  ,191302  ,128001011,        1 
19.05.2019,121  ,191306  ,128001011,        2 
19.05.2019,121  ,191994  ,128001009,        1 
19.05.2019,121  ,191998  ,128001011,        1 
19.05.2019,121  ,194221  ,102001006,        1 
19.05.2019,121  ,192628  ,128001011,        1 
19.05.2019,121  ,192630  ,128001011,        1 
19.05.2019,121  ,192711  ,128001011,        1 
19.05.2019,121  ,192712  ,128001011,        1 
19.05.2019,121  ,192746  ,128001012,        1 
19.05.2019,121  ,192747  ,128001012,        1 
19.05.2019,121  ,192761  ,128001011,        1 
19.05.2019,121  ,192762  ,128001011,        1 
19.05.2019,121  ,129088  ,105001001,        1 
19.05.2019,121  ,185626  ,105001001,        1 
19.05.2019,121  ,194927  ,127001009,        1 
19.05.2019,121  ,194930  ,127001009,        1 
19.05.2019,121  ,198377  ,102001015,        1 
19.05.2019,121  ,198378  ,102001015,        1 
19.05.2019,121  ,184298  ,129003001,        1 
19.05.2019,121  ,192301  ,128001023,        1 
19.05.2019,121  ,192306  ,128001024,        4 
19.05.2019,121  ,193618  ,129003001,        1 
19.05.2019,121  ,195011  ,129003001,        1 
19.05.2019,121  ,198929  ,102001015,        1 
19.05.2019,121  ,173444  ,127001001,        1 
19.05.2019,121  ,182858  ,105001015,        1 
19.05.2019,121  ,190347  ,113001001,        1 
19.05.2019,121  ,190350  ,113001003,        1 
19.05.2019,121  ,148898  ,111001023,        1 
19.05.2019,121  ,197759  ,111001023,        1 
19.05.2019,121  ,198356  ,111003001,        1 
19.05.2019,121  ,176854  ,109003002,        2 
19.05.2019,121  ,176858  ,109003002,        1 
19.05.2019,121  ,178671  ,109003002,        1 
19.05.2019,121  ,193030  ,109003002,        1 
19.05.2019,121  ,190408  ,117001008,        1 
19.05.2019,121  ,167998  ,130001002,        1 
19.05.2019,121  ,194411  ,130001005,        1 
19.05.2019,121  ,194797  ,130001002,        2 
19.05.2019,121  ,194799  ,130001002,        1 
19.05.2019,121  ,188691  ,126002017,        1 
19.05.2019,121  ,188693  ,126002017,        1 
19.05.2019,121  ,196363  ,126002017,        1 
19.05.2019,121  ,198334  ,131001004,        1 
19.05.2019,121  ,197132  ,107001003,        1 
19.05.2019,121  ,188489  ,105001005,        1 
19.05.2019,121  ,189889  ,105001001,        1 
19.05.2019,121  ,198207  ,105001006,        2 
19.05.2019,121  ,192861  ,126002003,        1 
19.05.2019,121  ,185594  ,126002017,        1 
19.05.2019,121  ,195092  ,114001001,        1 
19.05.2019,121  ,196492  ,114001020,        1 
19.05.2019,121  ,195861  ,123001022,        1 
19.05.2019,121  ,196042  ,123001020,        1 
19.05.2019,121  ,196044  ,123001020,        1 
19.05.2019,121  ,196051  ,123001020,        1 
19.05.2019,121  ,196099  ,123001030,        1 
19.05.2019,121  ,160374  ,129003001,        1 
19.05.2019,121  ,188657  ,129002002,        1 
19.05.2019,121  ,192464  ,129004004,        1 
19.05.2019,121  ,194825  ,129003001,        1 
19.05.2019,121  ,194835  ,129004004,        1 
19.05.2019,121  ,197544  ,129003002,        1 
19.05.2019,121  ,150052  ,123001013,        1 
19.05.2019,121  ,150057  ,123001013,        1 
19.05.2019,121  ,157719  ,127003002,        1 
19.05.2019,121  ,177711  ,129002002,        1 
19.05.2019,121  ,178639  ,123001015,        1 
19.05.2019,121  ,178640  ,123001015,        1 
19.05.2019,121  ,180189  ,123001004,        1 
19.05.2019,121  ,182147  ,123001015,        1 
19.05.2019,121  ,186391  ,129002001,        1 
19.05.2019,121  ,186600  ,123001015,        1 
19.05.2019,121  ,187107  ,127003002,        2 
19.05.2019,121  ,187532  ,127003002,        1 
19.05.2019,121  ,188632  ,123001002,        1 
19.05.2019,121  ,197408  ,129002002,        1 
19.05.2019,121  ,198321  ,129003002,        1 
19.05.2019,121  ,198323  ,129001002,        1 
19.05.2019,121  ,198650  ,127001004,        1 
19.05.2019,121  ,198710  ,116002001,        1 
19.05.2019,121  ,193205  ,127001019,        1 
19.05.2019,500  ,164188  ,117006001,        1-
19.05.2019,500  ,190639  ,111002004,        1-
19.05.2019,500  ,197521  ,126002012,        0 
19.05.2019,500  ,197521  ,126002012,        2 
19.05.2019,500  ,197527  ,126002014,        1 
19.05.2019,500  ,198360  ,126002012,        1 
19.05.2019,500  ,198553  ,126002013,        1 
19.05.2019,500  ,198568  ,126002015,        1 
19.05.2019,500  ,182343  ,117004002,        1 
19.05.2019,500  ,183087  ,117004002,        1 
19.05.2019,500  ,140198  ,109001001,        1 
19.05.2019,500  ,171027  ,109001001,        1 
19.05.2019,500  ,186752  ,109004002,        1 
19.05.2019,500  ,169301  ,117002002,        1 
19.05.2019,500  ,168491  ,111001001,        1 
19.05.2019,500  ,182299  ,113002005,        1 
19.05.2019,500  ,184334  ,111001005,        1 
19.05.2019,500  ,197976  ,117006002,        1 
19.05.2019,500  ,186520  ,125002001,        1 
19.05.2019,500  ,197355  ,125002006,        1 
19.05.2019,500  ,184757  ,111001017,        1 
19.05.2019,500  ,198423  ,111001016,        1 
19.05.2019,500  ,193910  ,126002011,        1 
19.05.2019,500  ,196913  ,126002012,        1 
19.05.2019,500  ,196915  ,126002012,        1 
19.05.2019,500  ,198391  ,126002012,        1 
19.05.2019,500  ,198392  ,126002012,        1 
19.05.2019,500  ,198823  ,125002002,        1 
19.05.2019,500  ,182043  ,102001013,        1 
19.05.2019,500  ,194811  ,130002015,        1 
19.05.2019,500  ,194816  ,130002006,        1 
19.05.2019,500  ,199470  ,125002009,        1 
19.05.2019,500  ,53033   ,127001002,        1 
19.05.2019,500  ,146826  ,127001001,        1 
19.05.2019,500  ,166960  ,127001019,        1 
19.05.2019,500  ,170754  ,127001001,        1 
19.05.2019,500  ,170771  ,127001013,        1 
19.05.2019,500  ,174268  ,127001031,        1 
19.05.2019,500  ,185516  ,127001026,        1 
19.05.2019,500  ,58408   ,127001004,        1 
19.05.2019,500  ,161893  ,127001016,        1 
19.05.2019,500  ,163028  ,127001016,        1 
19.05.2019,500  ,178695  ,127001011,        1 
19.05.2019,500  ,187792  ,127001005,        1 
19.05.2019,500  ,186430  ,130002010,        1-
19.05.2019,500  ,198532  ,130002008,        1 
19.05.2019,500  ,107301  ,113001003,        1 
19.05.2019,500  ,127668  ,113001001,        1 
19.05.2019,500  ,127670  ,113001001,        1 
19.05.2019,500  ,182318  ,119001010,        1 
19.05.2019,500  ,199290  ,125002001,        1 
19.05.2019,500  ,68986   ,127001012,        1 
19.05.2019,500  ,174434  ,102001015,        1 
19.05.2019,500  ,189961  ,102001005,        1 
19.05.2019,500  ,198073  ,126002008,        1 
19.05.2019,500  ,176356  ,127001005,        1 
19.05.2019,500  ,181607  ,127001005,        1 
19.05.2019,500  ,187643  ,127001022,        1 
19.05.2019,500  ,187645  ,127001005,        1 
19.05.2019,500  ,175416  ,117001013,        1 
19.05.2019,500  ,187366  ,117001013,        1 
19.05.2019,500  ,184557  ,116002001,        1 
19.05.2019,500  ,184558  ,116002001,        1 
19.05.2019,500  ,125981  ,127003004,        1 
19.05.2019,500  ,125981  ,127003004,        2 
19.05.2019,500  ,187979  ,127003004,        1 
19.05.2019,500  ,159647  ,101001003,        1 
19.05.2019,500  ,125391  ,105001012,        1 
19.05.2019,500  ,136830  ,105001004,        1 
19.05.2019,500  ,189434  ,105001004,        1 
19.05.2019,500  ,185035  ,127001026,        1 
19.05.2019,500  ,189442  ,127001029,        1 
19.05.2019,500  ,178971  ,117004002,        1 
19.05.2019,500  ,198341  ,117007004,        1 
19.05.2019,500  ,185183  ,125002009,        1 
19.05.2019,500  ,174771  ,127001022,        1 
19.05.2019,500  ,132948  ,127001016,        1 
19.05.2019,500  ,143039  ,127001019,        1 
19.05.2019,500  ,160809  ,127001011,        1 
19.05.2019,500  ,164840  ,127001006,        1 
19.05.2019,500  ,176255  ,127001029,        1 
19.05.2019,500  ,179299  ,127001019,        1 
19.05.2019,500  ,180839  ,127001029,        1 
19.05.2019,500  ,181217  ,127001013,        1 
19.05.2019,500  ,185570  ,127001026,        1 
19.05.2019,500  ,193207  ,127001008,        1 
19.05.2019,500  ,193209  ,127001016,        1 
19.05.2019,500  ,191877  ,111002004,        1-
19.05.2019,500  ,193929  ,111002004,        1 
19.05.2019,500  ,194001  ,111002004,        1 
19.05.2019,500  ,194406  ,111002004,        1 
19.05.2019,500  ,196848  ,130002007,        1 
19.05.2019,500  ,182692  ,127002006,        2 
19.05.2019,500  ,198865  ,127001031,        1 
19.05.2019,500  ,184510  ,127001018,        1 
19.05.2019,500  ,197002  ,127001030,        1 
19.05.2019,500  ,193597  ,127002002,        1 
19.05.2019,500  ,199269  ,105001008,        1 
19.05.2019,500  ,140911  ,110002001,        1 
19.05.2019,500  ,180806  ,110002002,        1 
19.05.2019,500  ,133197  ,116002005,        1 
19.05.2019,500  ,143242  ,116002005,        1 
19.05.2019,500  ,181591  ,126002003,        1 
19.05.2019,500  ,166489  ,114001019,        1 
19.05.2019,500  ,178501  ,114001018,        1 
19.05.2019,500  ,181695  ,114001019,        1 
19.05.2019,500  ,188857  ,110001002,        1 
19.05.2019,500  ,191523  ,116002002,        1 
19.05.2019,500  ,197722  ,114001018,        1 
19.05.2019,500  ,116067  ,109003002,        1 
19.05.2019,500  ,193974  ,111001012,        1 
19.05.2019,500  ,193976  ,111001017,        1 
19.05.2019,500  ,171457  ,105001003,        3 
19.05.2019,500  ,138604  ,111001018,        1 
19.05.2019,500  ,153263  ,111001020,        1 
19.05.2019,500  ,182341  ,110001006,        1 
19.05.2019,500  ,189535  ,111003001,        1 
19.05.2019,500  ,198637  ,111001005,        1 
19.05.2019,500  ,198995  ,125002009,        1 
19.05.2019,500  ,187770  ,110001009,        1 
19.05.2019,500  ,188957  ,110001006,        1 
19.05.2019,500  ,193780  ,110001009,        1 
19.05.2019,500  ,197873  ,110001009,        1 
19.05.2019,500  ,160310  ,130001002,        1 
19.05.2019,500  ,196696  ,130001001,        1 
19.05.2019,500  ,170001  ,105001009,        1 
19.05.2019,500  ,181424  ,105001003,        1 
19.05.2019,500  ,193194  ,105001003,        1 
19.05.2019,500  ,193196  ,105001003,        1 
19.05.2019,500  ,196951  ,105001003,        1 
19.05.2019,500  ,196175  ,105001006,        1 
19.05.2019,500  ,139674  ,113004004,        1-
19.05.2019,500  ,177288  ,113004004,        1 
19.05.2019,500  ,151957  ,114001002,        1 
19.05.2019,500  ,151958  ,114001002,        1 
19.05.2019,500  ,151959  ,114001002,        1 
19.05.2019,500  ,136610  ,105001010,        1 
19.05.2019,500  ,170781  ,130001003,        1 
19.05.2019,500  ,195067  ,130002006,        1 
19.05.2019,500  ,195069  ,130002010,        1 
19.05.2019,500  ,186176  ,102001015,        1 
19.05.2019,500  ,190445  ,102001005,        1-
19.05.2019,500  ,198919  ,102001005,        1 
19.05.2019,500  ,176621  ,111001016,        2 
19.05.2019,500  ,185569  ,111001005,        1 
19.05.2019,500  ,190638  ,111002004,        1 
19.05.2019,500  ,192689  ,111001005,        1 
19.05.2019,500  ,190558  ,105001003,        1 
19.05.2019,500  ,193246  ,105001004,        1 
19.05.2019,500  ,196653  ,105001006,        1 
19.05.2019,500  ,196291  ,125002008,        1 
19.05.2019,500  ,196976  ,125002004,        1 
19.05.2019,500  ,182568  ,105001004,        1 
19.05.2019,500  ,167116  ,113001003,        1 
19.05.2019,500  ,180825  ,113001010,        1 
19.05.2019,500  ,195564  ,113002005,        1 
19.05.2019,500  ,176369  ,102001016,        1 
19.05.2019,500  ,196812  ,102001006,        1 
19.05.2019,500  ,198718  ,102001006,        1 
19.05.2019,500  ,192935  ,110001006,        1 
19.05.2019,500  ,178343  ,126002003,        2 
19.05.2019,500  ,189288  ,117001002,        1 
19.05.2019,500  ,181825  ,111001004,        1 
19.05.2019,500  ,197853  ,131002002,        1 
19.05.2019,500  ,198325  ,126002013,        1 
19.05.2019,500  ,198327  ,126002012,        1 
19.05.2019,500  ,198328  ,126002012,        1 
19.05.2019,500  ,198353  ,126002013,        1 
19.05.2019,500  ,177442  ,111002002,        1 
19.05.2019,500  ,177445  ,111001016,        1 
19.05.2019,500  ,194693  ,111002003,        1 
19.05.2019,500  ,197777  ,105001011,        1 
19.05.2019,500  ,187617  ,127001001,        1 
19.05.2019,500  ,187753  ,127001001,        1 
19.05.2019,500  ,193945  ,127001004,        1 
19.05.2019,500  ,193948  ,127001001,        1 
19.05.2019,500  ,193949  ,127001001,        1 
19.05.2019,500  ,193984  ,127001002,        1 
19.05.2019,500  ,193987  ,127001002,        1 
19.05.2019,500  ,197291  ,116002001,        1 
19.05.2019,500  ,197292  ,116002001,        1 
19.05.2019,500  ,183066  ,119001005,        1 
19.05.2019,500  ,177563  ,119001003,        1 
19.05.2019,500  ,195104  ,102001006,        1 
19.05.2019,500  ,191899  ,127001001,        1 
19.05.2019,500  ,182535  ,119001002,        1 
19.05.2019,500  ,184843  ,115002003,        1 
19.05.2019,500  ,186844  ,102001016,        1 
19.05.2019,500  ,190326  ,115001001,        1 
19.05.2019,500  ,197498  ,102001016,        1 
19.05.2019,500  ,196851  ,131002001,        1 
19.05.2019,500  ,177015  ,114001001,        1 
19.05.2019,500  ,186360  ,131001004,        2 
19.05.2019,500  ,197694  ,114001001,        2 
19.05.2019,500  ,181921  ,109004001,        1 
19.05.2019,500  ,181939  ,109003002,        1 
19.05.2019,500  ,198414  ,113004001,        1 
19.05.2019,500  ,192029  ,116002007,        1 
19.05.2019,500  ,183118  ,105001012,        1 
19.05.2019,500  ,186884  ,105001012,        1 
19.05.2019,500  ,185125  ,127001029,        1 
19.05.2019,500  ,185129  ,127001029,        1 
19.05.2019,500  ,195760  ,129004004,        1 
19.05.2019,500  ,158133  ,113002007,        1 
19.05.2019,500  ,184938  ,113002011,        1 
19.05.2019,500  ,189120  ,113002004,        1 
19.05.2019,500  ,195592  ,105001007,        1 
19.05.2019,500  ,197939  ,107001004,        1 
19.05.2019,500  ,197953  ,107001004,        1 
19.05.2019,500  ,187209  ,113004001,        1 
19.05.2019,500  ,181669  ,117008003,        1 
19.05.2019,500  ,196309  ,126002005,        1 
19.05.2019,500  ,193064  ,123001017,        1 
19.05.2019,500  ,193112  ,123001017,        1 
19.05.2019,500  ,193118  ,123001017,        1 
19.05.2019,500  ,181137  ,119001002,        1 
19.05.2019,500  ,196543  ,128001004,        1 
19.05.2019,500  ,196546  ,128001004,        1 
19.05.2019,500  ,196549  ,128001004,        1 
19.05.2019,500  ,196820  ,128001007,        1 
19.05.2019,500  ,196886  ,128001009,        1 
19.05.2019,500  ,196894  ,128001025,        1 
19.05.2019,500  ,190946  ,128001013,        1 
19.05.2019,500  ,191999  ,128001011,        1 
19.05.2019,500  ,175493  ,102001002,        1 
19.05.2019,500  ,186841  ,102001006,        1 
19.05.2019,500  ,194221  ,102001006,        1 
19.05.2019,500  ,194801  ,102001006,        1 
19.05.2019,500  ,185762  ,105001004,        1 
19.05.2019,500  ,194726  ,127002005,        2 
19.05.2019,500  ,193618  ,129003001,        1 
19.05.2019,500  ,185545  ,102001015,        1 
19.05.2019,500  ,185687  ,102001015,        1 
19.05.2019,500  ,198932  ,102001015,        1 
19.05.2019,500  ,190227  ,101001001,        1 
19.05.2019,500  ,190232  ,101001001,        1 
19.05.2019,500  ,108478  ,127003001,        1 
19.05.2019,500  ,110356  ,127001001,        1 
19.05.2019,500  ,147919  ,127003001,        2 
19.05.2019,500  ,147919  ,127003001,        1 
19.05.2019,500  ,194602  ,105001015,        1 
19.05.2019,500  ,191211  ,111001017,        1 
19.05.2019,500  ,167995  ,130001002,        1 
19.05.2019,500  ,194405  ,113001005,        1 
19.05.2019,500  ,198752  ,113001005,        1 
19.05.2019,500  ,167718  ,130001001,        1 
19.05.2019,500  ,119136  ,113001006,        1 
19.05.2019,500  ,174045  ,113001005,        1 
19.05.2019,500  ,195554  ,105001001,        1 
19.05.2019,500  ,196492  ,114001020,        1 
19.05.2019,500  ,182189  ,119001009,        1 
19.05.2019,500  ,198808  ,109001003,        1 
19.05.2019,500  ,196137  ,123001001,        1 
19.05.2019,500  ,160372  ,129003001,        1 
19.05.2019,500  ,192448  ,129003001,        1 
19.05.2019,500  ,192573  ,129002001,        0 
19.05.2019,500  ,153991  ,116002001,        1 
19.05.2019,500  ,154515  ,116002001,        1 
19.05.2019,500  ,180203  ,125001005,        1 
19.05.2019,500  ,184953  ,123001017,        1 
19.05.2019,500  ,186598  ,123001015,        1 
19.05.2019,500  ,186644  ,125001005,        1 
19.05.2019,500  ,192252  ,125001005,        1 
19.05.2019,500  ,192421  ,123001001,        1 
19.05.2019,500  ,198490  ,123001015,        1 
19.05.2019,500  ,198579  ,125001005,        1 
19.05.2019,500  ,198736  ,116002001,        1 
19.05.2019,510  ,197479  ,126002012,        1 
19.05.2019,510  ,198555  ,126002013,        1 
19.05.2019,510  ,198558  ,126002014,        1 
19.05.2019,510  ,120334  ,117006001,        1 
19.05.2019,510  ,172953  ,117006002,        1 
19.05.2019,510  ,186565  ,117004002,        1 
19.05.2019,510  ,171875  ,109002001,        2 
19.05.2019,510  ,169877  ,117002001,        1 
19.05.2019,510  ,72918   ,105001009,        1 
19.05.2019,510  ,193101  ,125002002,        1 
19.05.2019,510  ,199204  ,125002002,        1 
19.05.2019,510  ,194446  ,120003013,        1 
19.05.2019,510  ,194447  ,120003013,        1 
19.05.2019,510  ,194815  ,130002008,        1 
19.05.2019,510  ,170772  ,127001018,        1 
19.05.2019,510  ,161893  ,127001016,        1 
19.05.2019,510  ,127670  ,113001001,        1 
19.05.2019,510  ,179979  ,113001001,        1 
19.05.2019,510  ,182313  ,113001001,        1 
19.05.2019,510  ,193007  ,113002005,        1 
19.05.2019,510  ,193190  ,125002010,        1 
19.05.2019,510  ,194238  ,125002010,        1 
19.05.2019,510  ,197460  ,125002010,        1 
19.05.2019,510  ,193323  ,114001005,        1 
19.05.2019,510  ,189329  ,105003001,        1 
19.05.2019,510  ,193912  ,105001012,        1 
19.05.2019,510  ,191527  ,117001006,        1 
19.05.2019,510  ,164840  ,127001006,        1 
19.05.2019,510  ,197448  ,127001016,        1 
19.05.2019,510  ,182695  ,127001025,        1 
19.05.2019,510  ,193268  ,127002002,        1 
19.05.2019,510  ,182405  ,105001013,        1 
19.05.2019,510  ,135577  ,110002003,        1 
19.05.2019,510  ,140870  ,110002003,        1 
19.05.2019,510  ,151211  ,116002005,        1 
19.05.2019,510  ,116062  ,109003002,        1 
19.05.2019,510  ,189812  ,111001020,        1 
19.05.2019,510  ,153262  ,111001020,        1 
19.05.2019,510  ,161718  ,111001013,        1 
19.05.2019,510  ,162262  ,110001007,        1 
19.05.2019,510  ,175886  ,111003005,        1 
19.05.2019,510  ,189533  ,110001006,        1 
19.05.2019,510  ,194557  ,125002002,        1 
19.05.2019,510  ,193198  ,105001003,        1 
19.05.2019,510  ,190577  ,105001006,        1 
19.05.2019,510  ,157846  ,113004004,        1 
19.05.2019,510  ,177288  ,113004004,        1 
19.05.2019,510  ,151956  ,114001002,        1 
19.05.2019,510  ,184307  ,119001002,        1 
19.05.2019,510  ,188493  ,111003005,        1 
19.05.2019,510  ,193673  ,111001016,        1 
19.05.2019,510  ,198361  ,117007002,        1 
19.05.2019,510  ,195275  ,129001003,        1 
19.05.2019,510  ,194496  ,101001001,        1 
19.05.2019,510  ,194631  ,105001004,        1 
19.05.2019,510  ,166155  ,113001004,        1 
19.05.2019,510  ,168204  ,113001001,        1 
19.05.2019,510  ,197101  ,126002003,        3 
19.05.2019,510  ,176369  ,102001016,        1 
19.05.2019,510  ,189399  ,120005001,        1 
19.05.2019,510  ,185532  ,113002003,        1 
19.05.2019,510  ,173521  ,114001006,        1 
19.05.2019,510  ,124965  ,117001005,        1 
19.05.2019,510  ,194529  ,107001003,        1 
19.05.2019,510  ,193939  ,127001004,        1 
19.05.2019,510  ,196388  ,127001001,        1 
19.05.2019,510  ,183998  ,127003003,        1 
19.05.2019,510  ,186601  ,116002007,        1 
19.05.2019,510  ,188452  ,116002001,        1 
19.05.2019,510  ,186683  ,127001028,        1 
19.05.2019,510  ,181324  ,118001007,        1 
19.05.2019,510  ,189564  ,120005005,        1 
19.05.2019,510  ,187756  ,119001001,        2 
19.05.2019,510  ,196544  ,128001003,        1 
19.05.2019,510  ,194803  ,102001006,        1 
19.05.2019,510  ,185510  ,120005010,        1 
19.05.2019,510  ,194884  ,104001003,        1 
19.05.2019,510  ,196673  ,113001001,        1 
19.05.2019,510  ,176855  ,109003002,        1 
19.05.2019,510  ,167997  ,130001002,        1 
19.05.2019,510  ,195704  ,123001016,        1 
19.05.2019,510  ,195706  ,123001016,        1 
19.05.2019,510  ,196043  ,123001020,        1 
19.05.2019,510  ,131279  ,123001001,        1 
19.05.2019,510  ,184953  ,123001017,        1 
19.05.2019,510  ,197043  ,123001016,        1 
19.05.2019,520  ,190055  ,114001012,        1 
19.05.2019,520  ,197478  ,126002012,        1 
19.05.2019,520  ,197480  ,126002012,        1 
19.05.2019,520  ,197521  ,126002012,        1 
19.05.2019,520  ,198553  ,126002013,        1 
19.05.2019,520  ,186565  ,117004002,        1 
19.05.2019,520  ,191429  ,117001001,        1 
19.05.2019,520  ,187224  ,111001018,        1 
19.05.2019,520  ,194159  ,125002002,        1 
19.05.2019,520  ,195000  ,125002001,        1 
19.05.2019,520  ,197350  ,125002001,        1 
19.05.2019,520  ,197923  ,125002002,        1 
19.05.2019,520  ,199227  ,125002009,        1 
19.05.2019,520  ,193910  ,126002011,        1 
19.05.2019,520  ,197187  ,125002001,        1 
19.05.2019,520  ,194815  ,130002008,        1 
19.05.2019,520  ,180549  ,110001005,        1 
19.05.2019,520  ,170759  ,127001013,        1 
19.05.2019,520  ,190083  ,127001011,        1 
19.05.2019,520  ,193017  ,127001004,        1 
19.05.2019,520  ,195573  ,130002015,        1 
19.05.2019,520  ,127667  ,113001001,        1 
19.05.2019,520  ,179979  ,113001001,        2 
19.05.2019,520  ,199290  ,125002001,        1 
19.05.2019,520  ,174433  ,102001015,        1 
19.05.2019,520  ,151629  ,116002001,        1 
19.05.2019,520  ,178899  ,114001007,        1 
19.05.2019,520  ,189330  ,105003001,        1 
19.05.2019,520  ,198453  ,101001005,        1 
19.05.2019,520  ,154535  ,105001004,        1 
19.05.2019,520  ,182985  ,105001005,        2 
19.05.2019,520  ,179041  ,117007004,        1 
19.05.2019,520  ,186154  ,117007004,        1 
19.05.2019,520  ,170676  ,127001013,        1 
19.05.2019,520  ,198348  ,111001016,        1 
19.05.2019,520  ,189885  ,130002006,        1 
19.05.2019,520  ,198514  ,127001009,        1 
19.05.2019,520  ,197010  ,127001015,        1 
19.05.2019,520  ,199261  ,116002007,        1 
19.05.2019,520  ,189897  ,114001018,        1 
19.05.2019,520  ,189812  ,111001020,        1 
19.05.2019,520  ,161718  ,111001013,        1 
19.05.2019,520  ,195399  ,111001012,        1 
19.05.2019,520  ,193775  ,110001004,        1 
19.05.2019,520  ,197873  ,110001009,        1 
19.05.2019,520  ,157845  ,113004004,        1 
19.05.2019,520  ,188720  ,114001024,        1 
19.05.2019,520  ,195067  ,130002006,        1 
19.05.2019,520  ,182532  ,119001002,        1 
19.05.2019,520  ,197463  ,102001005,        1 
19.05.2019,520  ,173638  ,111001016,        1 
19.05.2019,520  ,187508  ,111003001,        1 
19.05.2019,520  ,198361  ,117007002,        1 
19.05.2019,520  ,198362  ,117007002,        1 
19.05.2019,520  ,185086  ,105001005,        2 
19.05.2019,520  ,193246  ,105001004,        1 
19.05.2019,520  ,197101  ,126002003,        1 
19.05.2019,520  ,161672  ,113002010,        1 
19.05.2019,520  ,186136  ,110001009,        1 
19.05.2019,520  ,196171  ,126002012,        1 
19.05.2019,520  ,177445  ,111001016,        1 
19.05.2019,520  ,180610  ,127002005,        1 
19.05.2019,520  ,197281  ,116002001,        1 
19.05.2019,520  ,188660  ,114001003,        1 
19.05.2019,520  ,198835  ,126002011,        1 
19.05.2019,520  ,189495  ,119001005,        1 
19.05.2019,520  ,189498  ,119001005,        1 
19.05.2019,520  ,181922  ,109004002,        1 
19.05.2019,520  ,194783  ,114001011,        1 
19.05.2019,520  ,190070  ,105001009,        1 
19.05.2019,520  ,185127  ,127001029,        1 
